,Unnamed: 0,Date,Title,Link,Headline,Article,Source
2682,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","""In the face of divestment processes, it is very important for the selling party to prepare from start to finish to maximize the value creation of the operation.",La República
2683,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","They must think deeply about what, when and how to prepare the asset for divestment and rigorously execute the process until closure.",La República
2684,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","The central element of this preparation process is typically to divide the business, that is, separate it operationally and financially from its parent company,"" says Xavier Genis, managing director & partner of BCG.",La República
2685,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","RELATED ARTICLECotiabank disbursed 25% of the credit that Ecopetrol requested to acquire ISAThe value of transactions in Colombia increased 955% in the first half of the year, driven mainly by Ecopetrol's business, with the acquisition of 51.4% of the stake shareholding of Electrical Interconnection.",La República
2686,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,The increase in the interest rate by the Bank of the Republic has influenced,La República
2687,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"The firm that saw its profits grow the most was Itaú Between June and August, stock brokerage firms have seen their profits fall compared to the same period last year",La República
2688,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"In June they earned 5.10% less; In July, their profits decreased 5.01%, and, in August, they registered a drop of 2.30%",La República
2689,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"In total, they recorded profits of $120,811 million",La República
2690,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"The firms that received the most benefits were Valores Bancolombia, with $29,880 million; Credicorp Capital, with $25,474 million; Itaú Stock Market Commission, with $13,940 million; and Alianza Valores, with $13,836 million",La República
2691,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"RELATED ARTICLEThe dollar in exchange offices is $24.71 more expensive than that of banks. Those that reported the greatest losses were Ualet, with $2,151 million, and Larraín Vial, with $311 million",La República
2692,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"And those that earned the least were Skandia Valores, with $175 million, and Scotia Securities, with $183 million",La República
2693,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"Of these companies, those that saw their profits grow the most were Itaú, with an increase of 133%; Compass Group, with an increase of 87.86%; Alianza Valores, with 65.92%; and Shares & Securities, with 25.65%",La República
2694,719,2021-10-19 00:00:00,"During August, the profits of stock brokerage firms decreased 2.30%",https://www.larepublica.co/redirect/post/3248851,The increase in the interest rate by the Bank of the Republic has had an influence. The firm that saw its profits grow the most was Itaú,"In that same month, the trading volume grew slightly, to $2.14 billion, with Ecopetrol being the most traded stock, with $501,677 million; Bancolombia Preferential, with $374,483 million; Preferential Guarantee, with $286,186 million; and Interconnection Eléctrica S.A., with $152,584 million",La República
